UNITSB1,UNITSB2,UNITSB3,UNITSB4,UNITSB5,UNITSB6,UNITSB7,UNITSB8,UNITSB9,UNITSB10,UNITSB11,UNITSB12,UNITSB13,UNITSB14,UNITSB15,UNITSB16,UNITSB17,UNITSB18,UNITSB19,UNITSB20PL,CONCSSNUM,RCONTROL,OFFSTPARK,TOTCOLL,POTENTIAL,PERCCOMM,COMMRENT,HRSMNGMNT,OPPAY,OPINSUR,OPUTIL,OPREP,OPMNG,OPPROTH,OPSECUR,OPLAND,CPHEATAMT,CPRFAMT,CPWINAMT,CPDOORAMT,CPFLRAMT,CPEXTAMT,CPPLBAMT,CPELEAMT,CPKITAMT,CPBATAMT,CPSECAMT,CPSWIMAMT,CPPLGAMT,CPACCAMT,VOUCHNUM,SECT8NUM,PBS8VNUM,DEBTNUM,MTHMORT,MORTAMT,APPVAL,TERM,YRTRSRY,MTHTRSRY,PMTAMT,MORTAMT2,MORTAMT3,MORTAMT4,PMTAMT2,PMTAMT3,PMTAMT4,CURRATE_R,MARGINDEX_R,NUMUNITS_R,TRENOC_R,TRENNO_R,TRENVA_R,TOWNOC_R,TEMPOC_R,TEMPVA_R,TOWNVA_R,TOWNNO_R,TOTHVA_R,BED0_R,BED1_R,BED2_R,BED3_R,BED4_R,RENTNO_R,RENTLT200_R,RENT224_R,RENT249_R,RENT274_R,RENT299_R,RENT349_R,RENT399_R,RENT449_R,RENT499_R,RENT549_R,RENT599_R,RENT649_R,RENT699_R,RENT749_R,RENT799_R,RENT899_R,RENT999_R,RENT1099_R,RENT1499_R,RENT1999_R,RENT2499_R,RENT2500_R,MRKTVALPU_R,CAPEX_R,CAPEXPU_R,PURPRICE_R,MRKTVAL_R,OPOTHEX,CPOTHAMT,RENT1249_R,WEIGHT,CONTROLPUF,FMR22012,SURVYR,PROPOUT,PROPTYPE,FOVER20BLD,HOWMVAL,CONCSS,SENIOR,IELEC,IGAS,IWATER,ITRASH,IPARKING,IFITNESS,ILAUNDRY,IPOOL,IOTHFREE,COMMSPACE,MNGMNT,CPHEAT,CPROOF,CPWINDOW,CPDOOR,CPFLOOR,CPEXTER,CPPLUMB,CPELESYS,CPKITCH,CPBATH,CPSECSYS,CPSWIM,CPPLAYGR,CPACCESS,CPOTHUSC,OWNENT,VOUCHER,SECT8,PBS8V,GOVBELOW,RSUBSIDY,ELDERLY,LOWINCTC,GOVGRANT,TXCREDIT,TAXDEPREC,PRIVATE,BENEOTH,NOTSUBSDZ,DKSUBSDZ,HISTORIC,LOWINCTEN,LOWINAREA,ECONDEVLP,APPEAL,OTHRCV,DEBT,WHYNOMRT,MORTGAGE,CONTRACT,LINECRDT,OTHLOAN,GUARANTEE,CROSSCOLL,MOREPROPS,APPVALDK,MORTKIND,MORTGET,MORTPAY,DIFFLOAN,FIXADJ,ARM,TIED2INX,MRKTINX,REGPAY,PMTFREQ,RPIPRIN,RPIINT,RPIPRPINS,RPIPMI,RPIPRPTAX,RPIOTH,PMTFREQ2,PMTFREQ3,PMTFREQ4,RPIPRIN2,RPIINT2,RPIOTH2,RPIPRIN3,RPIINT3,RPIOTH3,RPIPRIN4,RPIINT4,RPIOTH4,INSURED2,INSURED3,INSURED4,OUTCOME,JROPOUT,JROPTYPE,JROLDBLG,JRNEWBLG,JRPROPACQ,JRSMNGMNT,JOMMSPACE,JOUCHER,JOUCHNUM,JECT8NUM,JECT8,JERCCOMM,JONCSS,JCONTROL,JTHEXP,JPHEAT,JPHEATAMT,JPROOF,JPWINDOW,JPDOOR,JPFLOOR,JPEXTER,JPPLUMB,JPELESYS,JPKITCH,JPBATH,JPSECSYS,JPSWIM,JPPLAYGR,JPACCESS,JPOTHUSC,JEBTNUM,JEBT,JRMORT,JIED2INX,JEGPAY,JIXADJ,JORTGAGE,JORTAMT,JPPVAL,JTHTRSRY,JPIOTH,JPIOTH2,JPIOTH3,JPIOTH4,NUMCAT_R,NUMBLD_R,YROLDBLG_R,YRNEWBLG_R,YRPROPACQ_R,YRMORT1_R,YRMORT2_R,YRMORT3_R,YRMORT4_R,OPTAX_R,INSURED_R
8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,8,8,50000,70000,-8,-8,8,0,2500,4000,5000,0,0,0,720,-8,6000,2500,-8,3700,-8,2600,-8,2100,-8,-8,-8,-8,-8,3,-8,-8,1,5,310000,700000,30,-9,-8,5024,-8,-8,-8,-8,-8,-8,6.5,1.4,8,6,0,1,0,1,0,0,0,0,0,3,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,106250,16900,2113,310000,850000,300,-8,4,1371.947451,9999000350,1400,2012,3,2,-8,6,1,2,2,2,1,1,1,3,2,3,2,2,1,0,1,1,0,1,0,1,0,1,0,0,0,0,0,0,2,1,2,2,-9,-9,-9,-9,-9,-9,-9,-9,-9,1,-9,2,2,2,2,2,2,1,-8,1,2,2,2,1,2,1,-8,2,1,1,2,2,5,1,1,1,2,1,1,1,-9,1,-9,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,501,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,2,1,4,-8,5,6,-8,-8,-8,6,8
4,4,4,4,4,4,4,4,4,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,0,80,301985,257040,-8,-8,20,0,-9,7302,11912,0,0,0,4000,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,1,1,751000,-9,-9,-8,-8,13871,-8,-8,-8,-8,-8,-8,-9,-8,36,29,0,7,0,0,0,0,0,0,0,0,36,0,0,0,0,0,0,0,0,0,0,0,0,0,36,0,0,0,0,0,0,0,0,0,0,0,66667,-8,-8,-9,2400000,840,-8,0,98.97778986,9999000351,750,2012,3,2,-8,2,1,2,2,2,2,1,1,2,2,2,1,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,2,2,2,-9,-9,-9,-9,-9,-9,-9,-9,-9,1,-9,2,2,2,2,2,2,1,-8,2,2,2,1,2,2,1,1,1,1,1,-9,1,-8,-8,-8,1,2,1,1,-9,-9,-9,-9,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,503,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,3,9,-9,-9,7,6,-8,-8,-8,0,9
10,4,10,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,5,0,39,236936,252780,-8,-8,-8,0,5450,8945,11559,14139,0,0,5737,-8,-8,-8,-8,9570,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,1,12,1400000,2140000,30,-8,-8,8440,-8,-8,-8,-8,-8,-8,4.25,-8,24,23,0,2,0,0,0,0,0,0,0,10,11,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,10,0,4,0,0,0,0,89167,10793,450,2140000,2140000,2777,1223,0,1597.019283,9999000353,900,2012,3,2,-8,6,2,2,2,2,1,1,1,2,1,2,1,2,3,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,4,2,2,2,-9,-9,-9,-9,-9,-9,-9,-9,-9,1,-9,2,2,2,2,2,2,1,-8,1,2,2,2,1,2,2,-8,1,1,1,2,1,-8,-8,-8,1,2,1,1,-9,-9,-9,-9,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,501,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,2,3,7,5,8,7,-8,-8,-8,11,8
8,4,12,8,8,8,8,8,8,8,12,8,8,8,8,12,4,8,8,160,-8,0,474,4953127,5194899,-8,-8,-8,413562,31378,109190,140072,179078,48907,8004,85850,-8,25778,-8,-8,45895,143755,2945,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,1,7,38227000,58811000,10,-8,-8,215847,-8,-8,-8,-8,-8,-8,5.17,-8,316,302,6,4,0,3,0,0,0,1,0,169,147,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,150,161,1,0,190190,218373,691,6350000,60100000,4004,-8,0,42.82146227,9999000355,1500,2012,3,2,1,7,1,2,2,1,2,2,1,1,2,1,1,2,2,0,1,0,0,1,1,1,0,0,0,0,0,0,0,0,4,2,2,2,-9,-9,-9,-9,-9,-9,-9,-9,-9,1,-9,2,2,2,2,2,2,1,-8,1,2,2,2,2,2,2,-8,2,4,3,1,1,-8,-8,-8,1,2,-9,1,-9,-9,1,1,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,501,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,1,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,4,20,5,3,2,7,-8,-8,-8,18,8
26,26,26,22,22,26,26,14,14,14,26,14,-8,-8,-8,-8,-8,-8,-8,-8,196,-9,-9,2256000,2809400,-8,-8,-8,296400,122900,185140,102540,150540,21040,13070,37390,23065,-8,-8,-8,64798,117450,14140,-8,-8,-8,2760,37225,1180,-8,-9,-9,-9,1,4,18657000,-9,7,-8,1,-9,-8,-8,-8,-8,-8,-8,-9,0.97,256,0,86,10,0,0,0,0,0,0,0,51,45,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,47,70,46,93,0,0,0,0,86016,352598,1377,24048000,22020000,46100,91980,0,7.539994412,9999000357,1000,2012,3,2,-8,7,4,-9,2,2,2,1,2,1,1,1,2,2,3,1,0,0,0,1,1,1,0,0,0,1,1,1,0,1,4,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,2,2,2,2,2,2,1,-8,1,2,2,2,3,1,2,1,2,4,3,1,2,1,1,2,-9,-9,-9,-9,-9,-9,-9,-9,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,503,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,4,12,6,4,6,5,-8,-8,-8,17,-9
48,48,48,48,91,122,91,50,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,192,0,400,4925955,5652128,-8,-8,-8,580000,46755,470207,71000,150000,850,8800,161500,-8,30000,2700,2000,136000,7500,81000,2000,22000,81000,-8,-8,-8,-8,15,-8,-8,1,7,30000000,-9,-9,-8,-8,100000,-8,-8,-8,-8,-8,-8,5,-8,546,384,0,0,0,0,0,0,0,0,0,88,236,60,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,393,0,0,0,137363,364200,667,30000000,75000000,-8,-8,88,4.318342992,9999000358,1100,2012,3,2,-8,8,-9,2,2,3,2,2,1,1,2,1,1,2,2,0,1,1,1,1,1,1,1,1,1,0,0,0,0,0,4,1,2,2,-9,-9,-9,-9,-9,-9,-9,-9,-9,1,-9,2,2,2,2,2,2,1,-8,1,2,2,2,2,2,2,1,1,1,1,2,1,-8,-8,-8,1,2,1,1,-9,-9,-9,-9,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,503,-9,-9,-9,1,-9,-9,-9,-9,-9,-9,-9,-9,1,-9,1,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,4,8,2,-9,4,3,-8,-8,-8,18,9
42,42,42,18,36,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-9,270,3385234,3536431,-8,-8,-8,276324,25249,173872,65072,105129,17934,-9,34753,-8,-8,-8,-8,2674,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,1,-9,-9,-9,33,-8,-8,128663,-8,-8,-8,-8,-8,-8,6,-8,180,174,0,6,0,0,0,0,0,0,0,68,112,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,11,3,3,7,96,42,2,149100,47239,262,-9,26838000,101314,44565,14,82.43283021,9999000359,1100,2012,3,2,-8,1,1,2,2,2,1,1,2,1,1,1,3,2,2,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,7,3,2,2,-9,-9,-9,-9,-9,-9,-9,-9,-9,1,-9,2,2,2,2,2,-9,1,-8,1,-9,-9,-9,-9,2,2,1,5,-8,6,2,1,-8,-8,-8,1,2,-9,1,-9,-9,-9,-9,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,504,1,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,1,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,4,5,9,7,6,-9,-8,-8,-8,17,1
10,8,11,8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,0,25,341741,350000,-8,-8,-8,44586,18000,37000,23000,24000,1000,0,0,18000,8000,-8,1250,12000,9500,-8,-8,2500,2500,-8,-8,-8,-8,19,-8,-8,1,2,1475000,1800000,30,-8,-8,9300,-8,-8,-8,-8,-8,-8,6.5,-8,37,36,1,0,0,0,0,0,0,0,0,1,34,2,0,0,0,0,0,0,0,0,0,0,1,0,36,0,0,0,0,0,0,0,0,0,0,0,48649,53750,1453,1475000,1800000,-8,-8,0,40.70483383,9999000361,650,2012,3,2,-8,1,1,2,2,1,1,1,1,3,1,3,2,2,2,1,1,0,1,1,1,0,0,1,1,0,0,0,0,0,4,1,2,2,-9,-9,-9,-9,-9,-9,-9,-9,-9,1,-9,2,2,2,2,2,2,1,-8,1,2,2,2,2,2,2,-8,1,11,11,1,1,-8,-8,-8,1,2,1,1,-9,-9,-9,-9,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,501,-9,1,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,1,-9,1,-9,1,1,1,-9,-9,1,1,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,3,4,4,2,7,6,-8,-8,-8,14,8
8,10,10,12,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,0,50,109000,211200,-8,-8,-8,0,2000,700,2000,0,1000,1000,1000,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,1,12,1368750,-9,10,3,-8,8700,-8,-8,-8,-8,-8,-8,3.43,3,40,22,46,0,0,0,0,0,0,0,0,68,0,0,0,0,0,0,0,0,0,0,0,40,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10000,-8,-8,600000,400000,-8,-8,0,34.54674394,9999000362,1000,2012,3,2,-8,8,1,2,2,2,1,1,1,3,2,2,2,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,2,2,2,-9,-9,-9,-9,-9,-9,-9,-9,-9,1,-9,2,2,2,2,3,2,1,-8,1,2,2,2,1,2,2,1,1,1,1,1,2,5,1,1,1,2,1,1,-9,-9,-9,-9,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,501,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,1,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,1,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,3,4,5,3,6,5,-8,-8,-8,11,8
3,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,0,4,17400,17400,-8,-8,4,0,-9,0,200,0,0,0,900,3000,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,3,3,0,0,0,0,0,0,0,0,0,1,2,0,0,0,0,0,0,0,0,0,1,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,166667,3000,1000,35000,500000,-8,-8,0,3153.11867,9999000363,850,2012,3,1,-8,4,1,2,2,2,2,2,1,3,2,3,2,2,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,2,2,-9,-9,-9,-9,-9,-9,-9,-9,-9,1,-9,2,2,2,2,2,2,2,1,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,501,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,1,1,2,-8,2,-8,-8,-8,-8,6,-8
118,171,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,223,0,4000000,4000000,-8,-8,-8,0,90000,241000,243000,160000,11000,90000,0,98588,-8,-8,-8,23659,-8,21675,-8,44422,4800,-8,-8,-8,-8,-8,-8,-8,1,7,23850000,29812500,10,-8,-8,168209,-8,-8,-8,-8,-8,-8,5.28,-8,289,202,4,12,0,0,0,0,0,0,168,43,7,0,0,0,0,0,0,0,0,0,0,0,1,2,1,4,3,1,7,10,3,3,27,129,31,6,155709,198114,686,9000000,45000000,79000,4970,2,86.05481242,9999000364,1500,2012,3,2,-8,6,1,2,1,1,1,1,3,1,1,3,3,2,3,1,0,0,0,1,0,1,0,1,1,0,0,0,0,1,4,2,2,2,-9,-9,-9,-9,-9,-9,-9,-9,-9,1,-9,2,2,2,2,2,2,1,-8,1,2,2,2,2,2,2,-8,2,1,1,1,1,-8,-8,-8,1,2,1,1,1,-9,1,1,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,501,-9,-9,-9,1,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,4,2,2,-9,5,5,-8,-8,-8,17,8
39,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,0,42,-9,390000,-8,-8,-8,-9,-9,-9,-9,-9,-9,-9,-9,-8,-8,-8,-8,-9,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,1,-9,-9,-9,10,-8,-8,-9,-8,-8,-8,-8,-8,-8,5.99,-8,39,39,0,0,0,0,0,0,0,0,0,23,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,10,0,16,0,0,0,0,0,51282,-9,-9,-9,2000000,-9,-8,0,65.58857455,9999000368,800,2012,3,2,-8,8,1,2,2,3,2,1,2,3,1,3,3,2,3,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,4,2,2,2,-9,-9,-9,-9,-9,-9,-9,-9,-9,1,-9,2,2,2,2,2,2,1,-8,1,2,2,2,1,2,2,-9,2,1,1,1,1,-8,-8,-8,1,2,1,1,-9,-9,-9,-9,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,504,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,3,1,7,-8,4,5,-8,-8,-8,-9,8
32,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,14,0,-9,-9,4,0,249,0,0,0,0,-9,0,-9,-9,-8,-8,4500,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,32,32,0,0,0,0,0,0,0,0,0,11,21,0,0,0,2,0,0,0,0,0,0,0,0,0,0,6,2,2,0,0,0,0,0,7,13,0,109375,4500,141,0,3500000,-9,-8,0,57.44351265,9999000369,1400,2012,3,2,-8,1,1,2,2,2,1,1,3,3,3,3,3,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,4,2,2,2,-9,-9,-9,-9,-9,-9,-9,-9,-9,1,-9,2,2,2,2,2,2,2,1,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,504,-9,-9,-9,-9,-9,-9,1,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,3,1,1,-8,4,-8,-8,-8,-8,0,-8
12,8,12,12,12,12,12,1,12,8,8,12,-8,-8,-8,-8,-8,-8,-8,-8,-8,0,121,928175,980100,-8,-8,-8,113698,16148,38218,140347,54872,6174,0,16804,-8,9270,2500,-8,38174,-8,-8,-8,4500,80000,-8,4200,-8,-8,3,-8,-8,1,5,2600000,-9,30,-8,-8,17423,-8,-8,-8,-8,-8,-8,6.35,-8,121,116,0,5,0,0,0,0,0,0,120,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,58,20,21,0,0,0,0,0,0,0,55000,211504,1748,1130000,6655000,-9,72860,0,123.6917311,9999000370,1400,2012,3,2,-8,6,1,2,2,2,1,1,1,3,2,1,3,2,2,0,1,1,0,1,0,0,0,1,1,0,1,0,0,1,3,1,2,2,-9,-9,-9,-9,-9,-9,-9,-9,-9,1,-9,2,2,2,2,2,2,1,-8,1,2,2,2,2,2,2,1,2,1,1,2,1,-8,-8,-8,1,2,1,1,-9,-9,-9,-9,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,501,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,1,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,4,12,4,2,2,6,-8,-8,-8,12,8
8,8,8,8,8,8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,0,54,388951,400752,-8,-8,-8,56880,10306,73220,32405,22247,16867,0,4430,-8,-8,-8,1000,9500,-8,7000,-8,13800,600,-8,-8,-8,-8,-8,-8,38,1,4,631300,-9,30,-8,-8,-9,-8,-8,-8,-8,-8,-8,7.5,-8,48,48,0,0,0,0,0,0,0,0,0,12,24,12,0,0,0,0,0,0,0,0,0,0,0,0,12,24,0,0,0,0,12,0,0,0,0,0,47229,31900,665,631000,2267000,-8,-8,0,34.54674394,9999000372,900,2012,3,2,-8,1,1,2,1,3,1,1,1,3,2,3,1,2,2,0,0,0,1,1,0,1,0,1,1,0,0,0,0,0,14,2,2,1,1,-9,-9,-9,1,-9,-9,-9,-9,-9,-9,1,2,2,2,2,2,1,-8,1,2,2,2,3,2,2,1,1,1,1,2,1,-8,-8,-8,1,2,1,1,1,-9,1,-9,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,503,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,1,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,3,6,5,3,2,1,-8,-8,-8,11,1
28,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,0,34,275600,275600,-8,-8,-8,0,3581,15156,82036,-9,-9,0,-9,5291,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,28,28,0,0,0,0,0,0,0,0,0,0,28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,28,0,0,0,0,0,0,53571,5291,189,500000,1500000,-8,-8,0,40.25661625,9999000373,800,2012,3,2,-8,2,1,2,2,2,2,1,1,3,2,3,3,2,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,2,2,-9,-9,-9,-9,-9,-9,-9,-9,-9,1,-9,2,2,2,2,2,2,2,3,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,501,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,3,1,5,-8,2,-8,-8,-8,-8,13,-8
30,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,30,30,270791,295404,-8,-8,-8,20484,6488,37152,35997,10256,1275,0,3300,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,1,7,-9,-9,30,-8,6,2998,-8,-8,-8,-8,-8,-8,4.25,0.2,30,30,0,0,0,0,0,0,0,0,0,18,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18,12,0,0,0,0,0,100000,-8,-8,0,3000000,7638,-8,0,35.69830207,9999000374,1400,2012,3,2,-8,6,1,2,2,2,1,1,1,3,2,3,2,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,2,2,-9,-9,-9,-9,-9,-9,-9,-9,-9,1,-9,2,2,2,2,2,2,1,-8,1,2,2,2,3,2,2,1,1,1,1,2,2,3,1,2,1,2,1,1,-9,-9,-9,-9,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,501,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,3,1,4,-8,3,2,-8,-8,-8,13,4
